jL,cL,emL,pL,dsL
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Growth State Coefficient (Kc),National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Mean Monthly Air Temperatures (T),National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Monthly Percentage of Annual Daylight Hours (P),National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Crop Type,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Effective Precipitation,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Irrigated Acreage,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Potential Consumptive Use,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Water Supply,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Supply Structure,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Precipitation,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Precipitation,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Consumptive Use Method,Precipitation,National Oceanic and Atmospheric Administration Stations
