jL,cL,c,fsourceL,fsource,fsinkL,fsink,ftypeL,ftype,scL,sc,pscL,psc,exmL,exm
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalInflow-CA,Tributary Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/TributaryInflow-UT,Gaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Basin Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT,Gaged Stream Inflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamInflow-WY
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Basin Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT,Gaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,River Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/RiverInflow-UT,Gaged Stream Inflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamInflow-WY
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,River Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/RiverInflow-UT,Gaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Stream Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamInflow-CA,Gaged Stream Inflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamInflow-WY
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Stream Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamInflow-CA,Gaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Tributary Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/TributaryInflow-UT,Gaged Stream Inflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamInflow-WY
CO,Gaged Surface Water Inflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,NA,NA,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Tributary Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/TributaryInflow-UT,Gaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterInflow-CO
CO,Gaged Surface Water Outflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Basin Outflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY
CO,Gaged Surface Water Outflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Basin Outflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA,Gaged Surface Water Outflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO
CO,Gaged Surface Water Outflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Exports-CO,http://purl.org/iow/WaterBudgetingFramework/Exports-CO,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY
CO,Gaged Surface Water Outflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Exports-CO,http://purl.org/iow/WaterBudgetingFramework/Exports-CO,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA,Gaged Surface Water Outflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO
CO,Gaged Surface Water Outflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY
CO,Gaged Surface Water Outflow,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA,Gaged Surface Water Outflow-CO,http://purl.org/iow/WaterBudgetingFramework/GagedSurfaceWaterOutflow-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Livestock Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-WY
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Agricultural Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalDepletions-UT,Livestock Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-WY
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Livestock Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-WY
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Livestock Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-WY
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Agricultural and Municipal Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDiversions-UT,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Livestock Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-WY
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Livestock-NMOSE,http://purl.org/iow/WaterBudgetingFramework/Livestock-NMOSE
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Livestock Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO
CO,Livestock Consumptive Use,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-CO,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Agricultural and Municipal Depletions-UT,http://purl.org/iow/WaterBudgetingFramework/AgriculturalAndMunicipalDepletions-UT,Livestock Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/LivestockConsumptiveUse-WY
